rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,69.25,3.906302976,99.69680125,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,56.878491324795235,-0.01613538719424354,0.18481456753680386,True,66,81,30,85,100,S,0,72.25,83.5,57.75,83.5,Transition
2,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,88.12999725341797,21.0832384,388.3258849477768,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,48.85751451147561,-0.037097699854546105,0.2745778467122412,False,73,87,46,65,73,A,0,71.8,82.3,56.15,82.3,Transition
3,ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,303.6199951171875,52.04287488,1841.965351977539,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,38.772804979862315,-0.10409781548626597,0.3714131878119985,True,62,87,83,40,63,B,0,58.8,77.55,68.25,77.55,Transition
4,BULL,Webull Corporation - Class A Ordinary Shares,Technology,Software - Application,United States,ソフトウェア,7.230000019073486,3.845048832,70.68095013646364,0.46323267288603315,0.0016095941050902206,0.0032694884585113206,0.7745187667477075,2.0718133318920744,0.01997567297325036,59.27601448721882,0.06417427183330515,0.5924464423700624,False,69,77,72,85,50,B,0,69.5,75.5,70.85,75.5,Transition
5,ATEX,Anterix Inc. - Common Stock,Communication Services,Telecom Services,United States,その他,100.3499984741211,1.956671616,52.068101958274845,0.07793069142762395,0.43903602958721066,1.183949973944763,,0.542796922752661,0.009498935964403172,58.545367795065836,0.3025447187701073,0.0725937177026064,True,19,77,30,100,57,B,-5,29.950000000000003,73.45,47.9,73.45,Transition
6,DKNG,DraftKings Inc. - Class A Common Stock,Consumer Cyclical,Gambling,United States,その他,24.940000534057617,12.373453824,281.30761852383614,0.26990504224364836,0.30073337292890556,0.6359994661812903,0.4125142765121954,0.7122798154322859,0.4171079442321682,43.00183744818457,-0.03148262419160357,0.48289444804541254,False,32,74,71,65,65,A,0,40.25,71.75,68.30000000000001,71.75,Transition
7,AMBA,"Ambarella, Inc. - Ordinary Shares",Technology,Semiconductor Equipment & Materials,United States,半導体,61.84000015258789,2.712808448,117.85250789079666,0.3715338844715918,0.2578265054708267,-0.32917661415970095,0.5919242798859489,1.4730334683436368,0.016823190583521164,49.79394561912047,-0.16864736150239168,0.35252854392796945,False,74,68,46,100,51,B,0,75.6,71.1,60.5,75.6,Acceleration
8,MRVL,"Marvell Technology, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,188.67999267578125,169.348677632,8173.139922333374,0.42087285211450765,0.04713401238266427,-0.06958240421650111,0.5101774339198984,0.0016551525618883132,0.21495335490211037,28.788635268135295,-0.19881214185539842,0.4035757099911337,True,64,85,46,25,26,D,0,54.35,70.1,36.75,70.1,Transition
9,FA,First Advantage Corporation - Common Stock,Industrials,Specialty Business Services,United States,その他,22.350000381469727,3.833852928,41.516354958601,0.8302486035305537,0.12627510438474862,-0.057111958549325145,0.45673782019564413,3.0,0.544924333598866,82.68395921194919,0.31133500181677476,0.0,True,82,75,38,85,10,D,0,75.25,70.0,44.150000000000006,75.25,Acceleration
10,FRSH,Freshworks Inc. - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,10.890000343322754,3.010368256,290.5833241610527,0.1643333055717498,0.2078828768409475,0.19765702340767752,0.8496141553083002,0.5130356751424814,0.02651942457534479,67.10527347726506,0.13999187471516158,0.26269465092680094,True,39,71,90,85,33,D,0,45.3,69.3,77.35,77.35,Persistence
