rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,UROY,Uranium Royalty Corp. - Common Stock,Energy,Uranium,United States,電力/エネルギー,4.355000019073486,1.65954816,11.340703124668599,3.0,-0.6386939664840271,2.0767469467303323,0.30626577945141,3.0,0.00030536804885888784,49.25815780216956,0.19916292830423452,0.20238095446030505,True,69,100,42,100,70,A,-5,68.75,92.0,57.1,92.0,Transition
2,SNDK,Sandisk Corporation - Common Stock When-Issued,Technology,Computer Hardware,United States,その他,1633.3499755859375,239.15347968,20431.55034435486,1.7529571719918422,0.10385712141677923,0.09480775550443642,0.7147372580007902,3.0,0.007864220020438085,52.99574122704939,0.07607915042748212,0.30049251580902037,True,89,100,62,25,68,A,0,77.3,85.55,53.95,85.55,Transition
3,CNX,CNX Resources Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,35.90999984741211,5.312655872,48.68408454313278,0.48866481238417975,-0.044549676823147644,-0.6162289496064445,0.47234760951479904,0.9385544224478757,0.28642239450319457,44.68084147000232,0.02336263710376147,0.15724010014005427,False,71,85,34,85,90,S,0,75.0,85.5,57.95,85.5,Transition
4,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,94.83000183105469,21.95350528,232.6251067417145,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,45.31252128736927,0.01840267287786675,0.21473854854768848,False,73,87,46,65,90,S,0,73.5,84.0,59.55,84.0,Transition
5,DEC,Diversified Energy Company Common Stock,Energy,Oil & Gas Integrated,United States,電力/エネルギー,14.8100004196167,1.023202048,11.86917863629341,1.0273928999636406,-0.08456299005832328,-0.5476257835338961,0.2855773198755162,0.6613408484129338,0.49079885277240454,57.59167374003794,0.06816723520447798,0.1583731391509641,True,74,87,30,100,85,S,-5,74.0,83.75,53.5,83.75,Transition
6,CRK,"Comstock Resources, Inc. Common Stock",Energy,Oil & Gas E&P,United States,電力/エネルギー,14.779999732971191,4.339711488,39.91767547881126,0.5382751798848099,-0.19904620061605932,-0.56860958909962,0.22907707154973342,0.05756788873729149,0.4149298236550497,55.4687438881966,0.06462671259839366,0.45999271904351313,False,60,87,2,85,50,B,0,62.75,83.0,32.35,83.0,Transition
7,FA,First Advantage Corporation - Common Stock,Industrials,Specialty Business Services,United States,その他,21.219999313354492,3.644613376,32.01917526391029,0.8302486035305537,0.12627510438474862,-0.057111958549325145,0.45673782019564413,3.0,0.544924333598866,52.996251738580376,0.015136119357782071,0.12023223154958548,True,82,75,38,85,100,S,0,84.25,79.0,62.150000000000006,84.25,Acceleration
8,SITM,SiTime Corporation - Common Stock,Technology,Semiconductors,United States,半導体,635.6599731445312,19.04152576,223.59339555358886,0.6115680054465532,0.40768648475967584,-0.4922762292625306,0.5356823608645075,3.0,0.002788292877340602,54.296782933634155,0.05656805065379739,0.2948706716548471,True,78,83,46,65,68,A,0,75.05,78.8,55.15,78.8,Transition
9,SPHR,Sphere Entertainment Co. Class A Common Stock,Communication Services,Entertainment,United States,その他,143.5,5.15360256,87.62397,0.18809822678010962,0.7895321096280961,-0.05937825278048701,0.5164284923916741,1.6172986739320838,0.2283798125754767,33.28835091502957,-0.04242554292915143,0.18641571591211878,True,31,76,46,85,90,S,0,45.0,78.75,64.55,78.75,Transition
10,BKV,BKV Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,24.229999542236328,2.65167872,53.4802126896286,0.41588339040607075,-0.20197125818014697,-0.39188349998765226,0.5016501968402127,-3.4624340730420937,0.2889151431348602,50.17877708652456,-0.04309434179828832,0.24657961264928,False,62,73,14,100,90,S,0,70.5,78.75,50.7,78.75,Transition
