rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,WDC,Western Digital Corporation - Common Stock,Technology,Computer Hardware,United States,その他,582.5900268554688,200.806662144,6204.018673684693,0.5070444831407314,0.00991207034372502,-0.6671633054860853,0.3878151260504202,2.63764404609475,0.3364519354377946,34.72139892119421,0.0666038048491079,0.2192889027461609,True,74,100,30,25,75,A,0,66.75,86.25,37.75,86.25,Transition
2,CNX,CNX Resources Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,31.989999771118164,4.525868544,70.25627754733085,0.48866481238417975,-0.044549676823147644,-0.6162289496064445,0.47234760951479904,0.9385544224478757,0.28642239450319457,43.06124029830935,-0.07516089615341828,0.249237284372472,False,71,85,34,85,80,S,0,74.0,84.5,55.95,84.5,Transition
3,GPOR,Gulfport Energy Corporation Common Shares,Energy,Oil & Gas E&P,United States,電力/エネルギー,152.10000610351562,2.733182464,85.511383931427,0.42528677455621555,-0.11677856689712503,-0.5489289570926427,0.7065386652482345,0.40671140939597317,0.2603520666503826,39.82027880058379,-0.11644352598303058,0.3163737590532405,False,71,85,38,100,53,B,0,73.55,84.05,56.50000000000001,84.05,Transition
4,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,72.05000305175781,4.064247552,105.2297499571228,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,57.50615076782111,0.023898581666831353,0.151853965390299,True,66,81,30,85,100,S,0,72.25,83.5,57.75,83.5,Transition
5,CRK,"Comstock Resources, Inc. Common Stock",Energy,Oil & Gas E&P,United States,電力/エネルギー,12.920000076293945,3.794550272,33.89917320017815,0.5382751798848099,-0.19904620061605932,-0.56860958909962,0.22907707154973342,0.05756788873729149,0.4149298236550497,47.794114897134115,-0.09254368314121851,0.5279503222457402,False,60,87,2,85,55,B,0,63.25,83.5,33.35,83.5,Transition
6,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,87.25,20.872716288,372.26434,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,50.88176535458734,-0.0594371873094889,0.2818213452071537,False,73,87,46,65,63,B,0,70.8,81.3,54.15,81.3,Transition
7,SPHR,Sphere Entertainment Co. Class A Common Stock,Communication Services,Entertainment,United States,その他,148.1999969482422,5.30440448,113.16181266975403,0.18809822678010962,0.7895321096280961,-0.05937825278048701,0.5164284923916741,1.6172986739320838,0.2283798125754767,42.21918566365218,0.018805961156913444,0.14350113856687843,True,31,76,46,85,100,S,0,46.0,79.75,66.55,79.75,Transition
8,BKV,BKV Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,25.299999237060547,2.767481088,24.087749773616792,0.5135772697791228,-0.2004795695518015,-0.5551326538663782,0.8238226142645682,-19.701282487799343,0.1555343679136737,56.68448670602851,-0.07175041974042434,0.21330847770210987,False,73,75,25,100,80,S,0,77.75,79.25,54.75,79.25,Transition
9,SITM,SiTime Corporation - Common Stock,Technology,Semiconductors,United States,半導体,628.9400024414062,18.840225792,427.7452403604126,0.6115680054465532,0.40768648475967584,-0.4922762292625306,0.5356823608645075,3.0,0.002788292877340602,38.48154941483413,-0.09504827718066151,0.3023250476240514,True,78,83,46,65,63,B,0,74.55,78.3,54.15,78.3,Transition
10,ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,412.9700012207031,70.78633472,2559.5818730159,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,49.42960403823817,0.27002589307073516,0.14502502874883297,True,62,87,83,40,70,A,0,59.5,78.25,69.65,78.25,Transition
