rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,DAVE,Dave Inc.  - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,334.57000732421875,4.267610112,153.95238887023925,0.5967165692816558,0.3395807682955541,0.2648678467862408,0.8668668415791202,1.4090920688921964,0.15429056784936132,35.137174023050264,-0.048603467254282086,0.24396084277423427,True,85,64,100,85,90,S,0,85.5,69.75,94.25,94.25,Persistence
2,AROC,"Archrock, Inc. Common Stock",Energy,Oil & Gas Equipment & Services,United States,電力/エネルギー,34.689998626708984,6.082481664,60.32625451183319,0.28699860313357656,0.16888594488542788,0.17120917537087496,0.4857183897630449,0.6956306070097366,0.5566667678322784,41.32042323664587,-0.04186478082783621,0.1676119060621211,True,50,43,85,85,100,S,0,60.25,55.0,88.0,88.0,Persistence
3,DUOL,"Duolingo, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,132.8300018310547,6.18896384,175.96720907569886,0.38710656342577243,0.40841898743948984,0.43739157498748293,0.7223062310799363,0.36331622366883154,0.04707351035196584,56.39107188456581,0.044517220114458196,0.6402123542006368,False,34,39,97,85,65,A,0,44.75,48.5,87.6,87.6,Persistence
4,LIF,"Life360, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,51.209999084472656,4.172609536,47.87213134414673,0.3176368295808164,0.21990818276752114,0.33382098508574054,0.778052672115976,1.952037845705968,0.32342386275539553,52.57167689707915,-0.02177091754301496,0.5381910058045045,False,65,69,96,85,65,A,0,68.0,71.0,87.05000000000001,87.05000000000001,Persistence
5,AVPT,"AvePoint, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,13.479999542236328,2.851901696,29.336320803775788,0.26934901144389106,0.21578957049572337,0.16994994383207296,0.7406393847870187,-0.05539999291106937,0.012606740405559688,66.23035668902392,0.12442023639244712,0.18844075575557645,True,57,47,92,100,50,B,0,62.75,55.25,85.6,85.6,Persistence
6,DDOG,"Datadog, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,255.4600067138672,91.7293056,1364.6941791661834,0.2767536858183308,0.2611946574802465,0.2705862336576921,0.7995549081775629,0.1801231578254761,0.1925097880082675,51.09622609773618,0.0267321977239799,0.11344781494030089,True,44,17,100,40,100,S,0,49.0,28.75,85.0,85.0,Persistence
7,PTRN,Pattern Group Inc. - Series A Common Stock,Technology,Software - Application,United States,ソフトウェア,21.440000534057617,4.268738304,38.56412896060944,0.3925895284442764,0.31450428383136336,0.37947371874794933,0.4359490907782506,0.5817383810649939,0.032538762123551265,40.334377890544516,-0.09336939964398587,0.2707482716923444,True,45,20,89,85,73,A,0,53.8,35.05,84.80000000000001,84.80000000000001,Persistence
8,YOU,"Clear Secure, Inc. Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,45.45000076293945,6.171568128,72.22823221244812,0.1691019198222425,0.2557274613374969,0.4026778896930737,0.6442368216843422,0.21091229927651314,0.0861774508359726,34.36203687694426,-0.1492553734116234,0.26910621727886397,True,25,21,97,85,51,B,0,36.6,33.6,84.8,84.8,Persistence
9,BRZE,"Braze, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,28.93000030517578,3.258434304,62.57819436012268,0.24396622908275897,0.25775752437473504,0.3274211790921317,0.6714563617102557,1.9581295843520783,0.07421187925193737,68.4856733544859,0.20757018468896093,0.20060786396867036,True,33,17,97,85,50,B,0,42.5,30.5,84.6,84.6,Persistence
10,GTLB,GitLab Inc. - Class A Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,42.619998931884766,7.19851776,184.78454596904754,0.2581169023600953,0.30926219076884875,0.3666198484220052,0.8735971876753515,3.0,0.00010854756966635264,80.39951480446449,0.3102436649888603,0.16496868794297087,True,46,44,100,85,35,C,0,50.75,49.25,83.25,83.25,Persistence
