ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,13.640000343322754,9.029269504,766.1736186848116,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-1.523076923076923,0.5970796775342377,30.232549758129736,-0.12635784181352963,0.24848481377393683,False,0,0,14,85,58,B,0,18.55,18.55,40.550000000000004,40.550000000000004,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,106.2300033569336,9.019594752,1344.6620382421493,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,38.220177859137536,-0.13317152436011012,0.5238458070339801,True,66,50,22,85,43,C,-10,56.55,44.55,31.950000000000003,56.55,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,75.87000274658203,6.255757824,93.26092477615356,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,24.725889654360785,-0.2514798454933195,0.4878728377293979,False,27,5,33,85,8,D,0,33.8,17.3,41.00000000000001,41.00000000000001,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,319.70001220703125,4665.75949824,13765.114022090149,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,64.30716361948728,0.025299805842192196,0.059116206391550026,True,38,12,29,10,67,A,0,36.7,17.2,31.85,36.7,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,189.42999267578125,113.427963904,1062.8092868569947,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,55.74586194509433,0.19308768819950609,0.0056168363476049865,True,20,2,55,25,45,C,0,23.25,9.75,45.5,45.5,Persistence
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,53.83000183105469,5.434420736,57.68100016204834,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,56.7308075229354,0.00010036147992706578,0.1055167570940501,True,43,14,41,85,100,S,0,55.0,33.25,63.8,63.8,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,115.56999969482422,3.568973568,41.81033663959503,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,35.24024605512598,-0.1858676126026406,0.39681630473234286,False,4,0,29,85,41,C,0,19.85,16.85,45.400000000000006,45.400000000000006,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,74.41999816894531,5.18329344,65.59527478607178,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,41.78735238454955,-0.16498363830269436,0.413507774238224,True,9,2,69,85,53,B,-10,14.8,9.55,59.80000000000001,59.80000000000001,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,49.06999969482422,6.746323456,16.16144974948883,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,60.4723368952344,0.048200661168429734,0.014627150451106198,True,0,0,22,85,55,B,-20,0.0,0.0,24.35,24.35,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,291.5199890136719,115.87919872,1237.8871597485352,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,60.79321258568655,0.21376237847504576,0.20666196104968312,True,25,26,75,25,50,B,0,27.5,28.25,57.5,57.5,Persistence
