rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,SITM,SiTime Corporation - Common Stock,Technology,Semiconductors,United States,半導体,672.1900024414062,17.743683584,465.31008539001465,0.6115680054465532,0.40768648475967584,-0.4922762292625306,0.5356823608645075,3.0,0.002788292877340602,56.674991792253074,-0.0006669255258099174,0.25434838598203585,True,78,83,46,65,83,S,0,76.55,80.3,58.15,80.3,Transition
2,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,88.47000122070312,21.164576768,339.03739277801515,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,34.32054788147843,-0.057718855788944534,0.2717791809030826,False,73,87,46,65,53,B,0,69.8,80.3,52.15,80.3,Transition
3,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,61.369998931884766,3.46180224,81.19895243677139,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,41.06858074846252,-0.1392839858249835,0.27757503076455786,True,66,81,30,85,61,B,0,68.35,79.6,49.95,79.6,Transition
4,ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,391.739990234375,67.147341824,2538.2224644250487,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,64.20419138208528,0.3852309600384742,0.10899334264792984,True,62,87,83,40,50,B,0,57.5,76.25,65.65,76.25,Transition
5,BULL,Webull Corporation - Class A Ordinary Shares,Technology,Software - Application,United States,ソフトウェア,6.820000171661377,3.627003392,95.99071811611414,0.46323267288603315,0.0016095941050902206,0.0032694884585113206,0.7745187667477075,2.0718133318920744,0.01997567297325036,67.0391056987887,0.01457901873263217,0.6155580462427758,False,69,77,72,85,45,C,0,69.0,75.0,69.85,75.0,Transition
6,SLAB,"Silicon Laboratories, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,218.4199981689453,7.203890176,116.82084392066956,0.3428863798927421,-0.25294979405771495,-0.236155241742554,0.5823190156531135,3.0,0.018873142012594175,51.67204922323289,0.004841557638594431,0.00871379777097301,True,62,73,38,85,75,A,0,66.75,75.0,57.150000000000006,75.0,Transition
7,MRVL,"Marvell Technology, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,266.7699890136719,233.571303424,19167.032892598418,0.42087285211450765,0.04713401238266427,-0.06958240421650111,0.5101774339198984,0.0016551525618883132,0.21495335490211037,50.702125244692596,0.25119828831007146,0.15693835859924862,True,64,85,46,25,70,A,0,58.75,74.5,45.55,74.5,Transition
8,FRSH,Freshworks Inc. - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,9.850000381469727,2.722876672,196.26115910078047,0.1643333055717498,0.2078828768409475,0.19765702340767752,0.8496141553083002,0.5130356751424814,0.02651942457534479,57.75194643752862,0.09084470476011226,0.3587239191644273,False,39,71,90,100,58,B,0,50.05,74.05,86.1,86.1,Persistence
9,FA,First Advantage Corporation - Common Stock,Industrials,Specialty Business Services,United States,その他,17.81999969482422,3.056790016,37.053125365448,0.8302486035305537,0.12627510438474862,-0.057111958549325145,0.45673782019564413,3.0,0.544924333598866,68.37121571309129,0.19079437749086148,0.03152173563753492,True,82,75,38,85,37,C,0,77.95,72.7,49.550000000000004,77.95,Acceleration
10,DKNG,DraftKings Inc. - Class A Common Stock,Consumer Cyclical,Gambling,United States,その他,25.700000762939453,12.750511104,374.20100610866547,0.26990504224364836,0.30073337292890556,0.6359994661812903,0.4125142765121954,0.7122798154322859,0.4171079442321682,52.55814118537478,0.028444314506855726,0.4671366160716369,False,32,74,71,65,65,A,0,40.25,71.75,68.30000000000001,71.75,Transition
