rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,WDC,Western Digital Corporation - Common Stock,Technology,Computer Hardware,United States,その他,500.69000244140625,172.57889792,3136.3615295271607,0.5070444831407314,0.00991207034372502,-0.6671633054860853,0.3878151260504202,2.63764404609475,0.3364519354377946,57.84571270992113,0.14117813498962373,0.15702387363905213,True,74,100,30,25,70,A,0,66.25,85.75,36.75,85.75,Transition
2,TE,T1 Energy Inc. Common Stock,Industrials,Electrical Equipment & Parts,United States,電力/エネルギー,8.100000381469727,2.262098432,390.86523409780824,3.0,,,0.0735884654340357,1.1084563968056649,0.39983951700595,46.99399099207829,0.22943360304197968,0.327242491101878,True,47,83,26,100,53,B,0,55.55,82.55,49.9,82.55,Transition
3,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,65.29499816894531,3.6832064,71.23218420419997,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,43.11904813942204,-0.07416863133652005,0.2313713888803569,True,66,81,30,85,90,S,0,71.25,82.5,55.75,82.5,Transition
4,GPOR,Gulfport Energy Corporation Common Shares,Energy,Oil & Gas E&P,United States,電力/エネルギー,168.9250030517578,3.035521536,43.7986720812561,0.42528677455621555,-0.11677856689712503,-0.5489289570926427,0.7065386652482345,0.40671140939597317,0.2603520666503826,23.717380325556235,-0.09060858197943729,0.2407523983950462,False,71,85,38,85,53,B,0,71.3,81.8,52.75000000000001,81.8,Transition
5,CNX,CNX Resources Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,33.45000076293945,4.732425728,50.66615921311169,0.48866481238417975,-0.044549676823147644,-0.6162289496064445,0.47234760951479904,0.9385544224478757,0.28642239450319457,22.69503162345933,-0.09206881114171424,0.21497300436993663,False,71,85,34,85,53,B,0,71.3,81.8,50.550000000000004,81.8,Transition
6,DEC,Diversified Energy Company Common Stock,Energy,Oil & Gas Integrated,United States,電力/エネルギー,14.100000381469727,1.01976096,10.88698112454281,1.0273928999636406,-0.08456299005832328,-0.5476257835338961,0.2855773198755162,0.6613408484129338,0.49079885277240454,26.390807009497422,-0.08533905617031844,0.21414065282214556,True,74,87,30,100,63,B,-5,71.8,81.55,49.1,81.55,Transition
7,CRK,"Comstock Resources, Inc. Common Stock",Energy,Oil & Gas E&P,United States,電力/エネルギー,13.109999656677246,3.850352384,34.83940129013085,0.5382751798848099,-0.19904620061605932,-0.56860958909962,0.22907707154973342,0.05756788873729149,0.4149298236550497,36.302886193064936,-0.17201397002287033,0.5735198518448014,False,60,87,2,85,33,D,0,61.05,81.3,28.950000000000003,81.3,Transition
8,SITM,SiTime Corporation - Common Stock,Technology,Semiconductors,United States,半導体,686.969970703125,18.133827584,400.58455537646483,0.6115680054465532,0.40768648475967584,-0.4922762292625306,0.5356823608645075,3.0,0.002788292877340602,48.509432196090415,0.1365786672829501,0.2379531597075339,True,78,83,46,65,70,A,0,75.25,79.0,55.55,79.0,Transition
9,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,89.625,21.440884736,265.096141125,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,24.621752262056432,-0.07277527538894653,0.26227206950362353,False,73,87,46,65,36,C,0,68.1,78.6,48.75,78.6,Transition
10,PARR,"Par Pacific Holdings, Inc.  Common Stock",Energy,Oil & Gas Refining & Marketing,United States,電力/エネルギー,55.9900016784668,2.807578112,56.25188651281757,-0.06392999548433204,-0.03128029732912777,0.12430985067165999,0.16216473645783794,3.0,0.32002595933055605,33.934553390185954,-0.0845054015470148,0.1908958938199917,True,18,74,26,100,80,S,0,36.5,78.5,55.3,78.5,Transition
