ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,13.704999923706055,9.064283136,1034.646666261757,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-3.2751592356687897,0.5970796775342377,57.92235110222928,0.0921623984576445,0.1571340878973335,True,0,0,14,85,85,S,0,21.25,21.25,45.95,45.95,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,170.0,13.641270272,2133.565297,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,51.1220542108214,0.051219103194308876,0.23800988189519764,True,66,50,22,65,85,S,-10,57.75,45.75,35.35,57.75,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,128.23500061035156,10.503948288,131.28918003163835,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,44.280131884234954,0.1350994299978164,0.13440589707495632,True,27,5,33,65,70,A,0,37.0,20.5,48.400000000000006,48.400000000000006,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,290.7699890136719,4273.139351552,14030.32658536118,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,39.19835524710057,0.0245966013231161,0.07750641575899789,True,38,12,29,10,77,A,0,37.7,18.2,33.85,37.7,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,129.6300048828125,76.936044544,459.4063261865967,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,36.86777296454932,-0.04082785955964482,0.10091544272503487,True,20,2,55,40,90,S,0,30.0,16.5,58.25,58.25,Persistence
ABTC,American Bitcoin Corp. - Class A Common Stock,Financial Services,Capital Markets,United States,その他,0.8446999788284302,1.516437632,9.297711665802048,1.5883668591078743,0.1008910296856004,-0.010958737309934399,0.503137758959625,,0.15113773473500455,25.494185438324678,-0.21760524426623143,0.9092696089413058,False,73,40,26,100,16,D,-35,36.349999999999994,11.600000000000001,7.5,36.349999999999994,Acceleration
ACDC,ProFrac Holding Corp. - Class A Common Stock,Energy,Oil & Gas Equipment & Services,United States,電力/エネルギー,6.920000076293945,1.251971584,9.655858782457162,-0.11369756720982245,-0.16695817490494297,0.08426781002638523,0.03651251416211762,-0.8254674977738201,0.4607671680074618,42.706502768756415,0.011370619728001269,0.34282998558620403,True,18,0,17,100,83,S,-5,31.799999999999997,18.3,45.95,45.95,Persistence
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,41.959999084472656,4.265719296,29.599590394165038,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,43.38460551304392,-0.01763851343026287,0.21745617455576954,False,43,14,41,85,90,S,0,54.0,32.25,61.8,61.8,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,164.58999633789062,5.058491904,81.68182636708832,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,60.41291557322909,0.18075211163143004,0.037485401532803365,True,4,0,29,85,37,C,0,19.45,16.45,44.6,44.6,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,80.26000213623047,5.546727424,152.05318803610496,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,56.52206939427962,0.30101494966226866,0.13568811534895153,True,9,2,69,85,70,A,-10,16.5,11.25,63.2,63.2,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,42.01499938964844,5.865325568,11.978629680736544,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,39.513360557127605,-0.0068672683250130245,0.043619836892340606,True,0,0,22,85,77,A,-20,0.4499999999999993,0.4499999999999993,28.75,28.75,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,232.22999572753906,93.867360256,1175.5142166784287,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,39.25813139087726,-0.056372259846263546,0.4418353192081772,False,25,26,75,40,45,C,0,29.25,30.0,60.25,60.25,Persistence
ADEA,Adeia Inc.  - Common Stock,Technology,Software - Application,United States,ソフトウェア,30.040000915527344,3.313224448,71.32082748364067,0.179142820671021,-0.032830231385742356,-0.11424294824039204,,-0.2147304431963989,0.41156813749214616,61.05585561585292,0.04333268090863894,0.1050840207593802,True,41,28,17,85,80,S,0,51.5,41.75,46.6,51.5,Acceleration
ADI,"Analog Devices, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,402.29998779296875,195.955113984,2005.7922877730316,0.1689321605654812,-0.23390946142220995,0.024270612678441477,0.614669518890112,0.370454692501696,0.1805401203416052,51.79350027534254,0.0347078464570975,0.08081436824459468,True,46,33,42,25,100,S,0,48.25,38.5,49.35,49.35,Persistence
ADP,"Automatic Data Processing, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,229.14999389648438,91.599101952,596.7687181272904,0.07073521293991439,0.06608853998956263,0.09176096931198972,0.46027168071436564,0.2221634856157142,0.16986169951638863,59.04618230137473,0.0833972131145563,0.2531076883350493,False,31,24,50,40,58,B,0,35.05,29.8,49.1,49.1,Persistence
ADSK,"Autodesk, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,220.3300018310547,46.521634816,522.7091006544792,0.17533844397325068,0.11533563762052028,0.0983016983016983,0.9097973910630031,0.5787375415282392,0.21929894922595652,34.37918846895508,-0.07134300367769486,0.3257749745406698,False,62,26,65,40,53,B,0,57.8,30.8,56.35,57.8,Acceleration
ADTN,"ADTRAN Holdings, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,14.300000190734863,1.158272768,38.61840677009626,0.1745784203225247,-0.1970063527978418,0.12048723789316027,0.38286798295268437,0.5756139482799031,0.20343663267449458,49.42837906288003,-0.09430615240735116,0.26288657361230305,True,46,54,34,100,73,A,-5,51.8,57.8,53.300000000000004,57.8,Transition
AEHR,Aehr Test Systems - Common Stock,Technology,Semiconductor Equipment & Materials,United States,半導体,92.69999694824219,2.915716608,204.06531441200713,-0.10948684647678879,0.019350071581410385,0.27803025831710243,0.4058641975308642,-13.305858987090367,0.07292536429013925,55.5519829965088,0.06564459287887552,0.20483791823420028,True,4,0,14,100,85,S,-10,16.5,13.5,39.7,39.7,Persistence
AEIS,"Advanced Energy Industries, Inc. - Common Stock",Industrials,Electrical Equipment & Parts,United States,電力/エネルギー,311.1400146484375,12.44891648,318.40110472728884,0.21376518218623483,-0.10496436767725571,-0.10275264952948432,0.37658438959306206,0.7013513513513514,0.2667138031267185,49.372852353371066,-0.10094816644716366,0.20000985526878676,True,46,36,30,65,90,S,0,53.25,45.75,50.75,53.25,Acceleration
AEP,"American Electric Power Company, Inc. - Common Stock",Utilities,Utilities - Regulated Electric,United States,電力/エネルギー,127.95999908447266,69.623676928,684.0776804035655,0.10927437756706049,0.038931619428932675,-0.033478449044018435,0.6100749680014628,-0.6949327817993796,0.43253538354010135,47.83643424773576,-0.023163891934346082,0.06023109207912271,True,50,14,14,40,87,S,0,52.2,25.200000000000003,35.10000000000001,52.2,Acceleration
AEVA,"Aeva Technologies, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,21.378000259399414,1.443767552,57.52869252984982,0.9943739658025372,1.1022727272727273,0.02862595419847328,-0.036506443940483434,-0.06843420817711122,0.5698020600887029,50.64016729119605,0.16099854649225104,0.434294793821624,True,32,58,22,100,45,C,-15,28.5,48.0,31.1,48.0,Transition
AFRM,"Affirm Holdings, Inc. - Class A Common Stock",Financial Services,Credit Services,United States,その他,63.38999938964844,21.22921984,292.0518282934746,0.38803847956886767,0.46285953582684974,0.1769024051132001,0.6751122375180343,1.0688896376726882,0.7040211551324083,43.628281884656154,0.011559759421324466,0.31232372336964315,False,48,85,87,65,73,A,-30,23.049999999999997,50.8,48.69999999999999,50.8,Transition
AGYS,"Agilysys, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,89.12999725341797,2.510491392,43.45374810345268,0.1585057904971991,0.16069804265067547,0.19891954661348546,0.6261055018289322,0.30191995415034867,0.03954910202521972,64.42377670216273,0.21575942060267814,0.3684098615550298,False,28,33,87,100,23,D,0,38.3,42.05,77.44999999999999,77.44999999999999,Persistence
AIP,"Arteris, Inc.  - Common Stock",Technology,Semiconductors,United States,半導体,32.75,1.51213248,39.042180537499995,0.22269766474949762,0.07561584615957963,0.06526658462027075,0.9023080519701328,3.0,0.05187297337239527,42.1763807188944,0.1368054306815073,0.13679490813305753,True,72,44,65,100,70,A,-5,71.0,50.0,69.75,71.0,Acceleration
AKAM,"Akamai Technologies, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,136.33999633789062,19.821852672,749.9757865125564,0.05437180294089349,0.04702302251883565,0.053990788170502346,0.589486416320614,-0.1614562347704292,0.4943871512380655,42.929980449959174,0.0929969012607726,0.15390345752571075,True,26,0,37,65,85,S,0,37.75,18.25,53.6,53.6,Persistence
ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,341.125,58.471530496,2070.81955826875,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,62.46543149731487,0.5054020158673586,0.061657611316670524,True,62,87,83,40,37,C,0,56.2,74.95,63.050000000000004,74.95,Transition
ALGM,"Allegro MicroSystems, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,46.130001068115234,8.590439424,102.39425594088364,0.22770846034377645,-0.30910158219193096,0.07776281693786184,0.4628377163811544,3.0,0.2160128515190566,52.82663330881655,0.05429399105364292,0.13968664701549732,True,53,42,38,85,85,S,0,61.0,52.75,59.150000000000006,61.0,Acceleration
ALGT,Allegiant Travel Company - Common Stock,Industrials,Airlines,United States,その他,85.19499969482422,2.289609472,52.484324185246656,0.037407630137678706,0.001088508229751735,0.09037508867948053,0.15371527200978755,0.9608375541747167,0.4429898695800186,61.4558326627735,0.03627541689782616,0.2578186338937461,True,27,30,34,100,63,B,0,41.55,43.8,56.300000000000004,56.300000000000004,Persistence
