rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,UROY,Uranium Royalty Corp. - Common Stock,Energy,Uranium,United States,電力/エネルギー,3.4000000953674316,1.295628928,11.275267316262722,3.0,-0.6386939664840271,2.0767469467303323,0.30626577945141,3.0,0.00030536804885888784,69.63350942190355,0.12200115622664956,0.37728936417346043,False,69,100,42,100,23,D,-5,64.05,87.3,47.7,87.3,Transition
2,WDC,Western Digital Corporation - Common Stock,Technology,Computer Hardware,United States,その他,544.8400268554688,187.796635648,4006.211441668396,0.5070444831407314,0.00991207034372502,-0.6671633054860853,0.3878151260504202,2.63764404609475,0.3364519354377946,48.57135762222948,-0.029263203755479163,0.2698765245089411,True,74,100,30,25,83,S,0,67.55,87.05,39.35,87.05,Transition
3,CRK,"Comstock Resources, Inc. Common Stock",Energy,Oil & Gas E&P,United States,電力/エネルギー,13.260000228881836,3.893408512,33.86272558450699,0.5382751798848099,-0.19904620061605932,-0.56860958909962,0.22907707154973342,0.05756788873729149,0.4149298236550497,50.21186920117673,-0.016174490456829897,0.515527956803189,False,60,87,2,85,65,A,0,64.25,84.5,35.35,84.5,Transition
4,GPOR,Gulfport Energy Corporation Common Shares,Energy,Oil & Gas E&P,United States,電力/エネルギー,161.3699951171875,2.89976064,50.93159785888672,0.42528677455621555,-0.11677856689712503,-0.5489289570926427,0.7065386652482345,0.40671140939597317,0.2603520666503826,61.22515846723933,-0.010639779990178747,0.27470901553757415,False,71,85,38,100,53,B,0,73.55,84.05,56.50000000000001,84.05,Transition
5,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,68.80000305175781,3.880919296,75.16881933425903,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,50.010660982544124,-0.0014846737894921743,0.1901117654697992,True,66,81,30,85,100,S,0,72.25,83.5,57.75,83.5,Transition
6,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,94.02999877929688,22.49468928,390.4558087310791,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,68.11290060775885,0.04065215915467819,0.22601331766775462,False,73,87,46,65,70,A,0,71.5,82.0,55.55,82.0,Transition
7,CNX,CNX Resources Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,35.79999923706055,5.296381952,62.23436067371368,0.48866481238417975,-0.044549676823147644,-0.6162289496064445,0.47234760951479904,0.9385544224478757,0.28642239450319457,74.71427917480469,0.06384873149322638,0.15982166805312392,False,71,85,34,85,40,C,0,70.0,80.5,47.95,80.5,Transition
8,SPHR,Sphere Entertainment Co. Class A Common Stock,Communication Services,Entertainment,United States,その他,143.25,5.144624128,100.879515,0.18809822678010962,0.7895321096280961,-0.05937825278048701,0.5164284923916741,1.6172986739320838,0.2283798125754767,48.654537963136356,-0.022929932895747577,0.17210887701202518,True,31,76,46,85,100,S,0,46.0,79.75,66.55,79.75,Transition
9,VISN,"Vistance Networks, Inc.  - Common Stock",Technology,Communication Equipment,United States,通信/光通信,11.739999771118164,2.648187392,63.28804946614265,0.39707796904383047,-0.25818220839145833,-0.6780334438916529,0.494874715261959,0.01937046004842615,0.7762351936826379,42.412440965861045,-0.0438649504020927,0.08850934263925958,True,64,85,28,100,100,S,-10,63.0,78.75,50.400000000000006,78.75,Transition
10,BKV,BKV Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,24.459999084472656,2.675596288,19.41818177318573,0.5135772697791228,-0.2004795695518015,-0.5551326538663782,0.8238226142645682,-19.701282487799343,0.1555343679136737,39.96982766556809,-0.05722922802441451,0.23942788555576022,False,73,75,25,100,70,A,0,76.75,78.25,52.75,78.25,Transition
