rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,CNX,CNX Resources Corporation Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,33.150001525878906,4.689982464,51.06393085044861,0.48866481238417975,-0.044549676823147644,-0.6162289496064445,0.47234760951479904,0.9385544224478757,0.28642239450319457,32.85714199213204,-0.09432658948738534,0.22201358716184738,False,71,85,34,85,70,A,0,73.0,83.5,53.95,83.5,Transition
2,TE,T1 Energy Inc. Common Stock,Industrials,Electrical Equipment & Parts,United States,電力/エネルギー,8.5,2.373806848,440.42512,3.0,,,0.0735884654340357,1.1084563968056649,0.39983951700595,52.00764854092845,0.26056650860765423,0.29401993131802306,True,47,83,26,100,53,B,0,55.55,82.55,49.9,82.55,Transition
3,LASR,"nLIGHT, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,69.66000366210938,3.929430784,76.65978913009644,0.3162056530410782,-0.05417752392566728,-0.13276570078245709,0.29833161137259406,2.1950247789330484,0.1148662796231084,39.75792960270679,-0.018382384957026633,0.1799881558023905,True,66,81,30,85,90,S,0,71.25,82.5,55.75,82.5,Transition
4,WDC,Western Digital Corporation - Common Stock,Technology,Computer Hardware,United States,その他,562.9299926757812,194.030190592,3706.125602330017,0.5070444831407314,0.00991207034372502,-0.6671633054860853,0.3878151260504202,2.63764404609475,0.3364519354377946,62.42815270840854,0.25368776342105454,0.052234831284133844,True,74,100,30,25,37,C,0,62.95,82.45,30.15,82.45,Transition
5,CRK,"Comstock Resources, Inc. Common Stock",Energy,Oil & Gas E&P,United States,電力/エネルギー,13.520000457763672,3.970767872,37.63062287410736,0.5382751798848099,-0.19904620061605932,-0.56860958909962,0.22907707154973342,0.05756788873729149,0.4149298236550497,45.714293499384304,-0.13147377229068505,0.5601821548981787,False,60,87,2,85,43,C,0,62.05,82.3,30.950000000000003,82.3,Transition
6,DEC,Diversified Energy Company Common Stock,Energy,Oil & Gas Integrated,United States,電力/エネルギー,13.850000381469727,1.001680128,11.388647563676834,1.0273928999636406,-0.08456299005832328,-0.5476257835338961,0.2855773198755162,0.6613408484129338,0.49079885277240454,34.179240324412675,-0.09487276605303588,0.22807432881357734,False,74,87,30,100,70,A,-5,72.5,82.25,50.5,82.25,Transition
7,PARR,"Par Pacific Holdings, Inc.  Common Stock",Energy,Oil & Gas Refining & Marketing,United States,電力/エネルギー,55.81999969482422,2.799053568,55.54006239635468,-0.06392999548433204,-0.03128029732912777,0.12430985067165999,0.16216473645783794,3.0,0.32002595933055605,40.14406910920473,-0.08384869355728217,0.19335256999253156,True,18,74,26,100,90,S,0,37.5,79.5,57.3,79.5,Transition
8,SITM,SiTime Corporation - Common Stock,Technology,Semiconductors,United States,半導体,729.8900146484375,19.266781184,438.63835265319824,0.6115680054465532,0.40768648475967584,-0.4922762292625306,0.5356823608645075,3.0,0.002788292877340602,50.191198800951625,0.17915637254398786,0.19034251401910163,True,78,83,46,65,70,A,0,75.25,79.0,55.55,79.0,Transition
9,EXE,Expand Energy Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,88.77999877929688,21.238736896,285.70779697158815,1.8877043354655294,-0.45710610932475887,-0.3205453115441755,0.5084912626138322,3.0,0.17888075794534591,26.04600941065307,-0.07390662928860815,0.26922750606503193,False,73,87,46,65,36,C,0,68.1,78.6,48.75,78.6,Transition
10,AD,"Array Digital Infrastructure, Inc. Common Shares",Communication Services,Telecom Services,United States,その他,40.7599983215332,3.523414528,19.351216803131102,0.5831754636511128,0.02452497785386537,-0.9759009354761333,0.5122452611361,-0.7994071976714042,0.2564062497327968,54.168059996832916,0.029876220394216217,0.0747168032987051,True,66,75,29,85,87,S,0,70.95,77.7,54.60000000000001,77.7,Transition
