rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,AVPT,"AvePoint, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,12.65999984741211,2.678418176,18.902329272174835,0.26934901144389106,0.21578957049572337,0.16994994383207296,0.7406393847870187,-0.05539999291106937,0.012606740405559688,40.166203522572104,-0.02822448332636496,0.20676692874983277,True,57,47,92,100,100,S,0,67.75,60.25,95.6,95.6,Persistence
2,S,"SentinelOne, Inc. Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,19.75,6.873970176,163.1186075,0.21889901042167553,0.3224755857645608,0.4713048256782076,0.741153805436652,3.0,0.0061527368420189145,41.54928741903557,-0.014854485903310274,0.17156040798699035,True,39,31,97,85,100,S,0,52.0,46.0,94.6,94.6,Persistence
3,DAVE,Dave Inc.  - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,350.7099914550781,4.473483776,125.47000654296875,0.5967165692816558,0.3395807682955541,0.2648678467862408,0.8668668415791202,1.4090920688921964,0.15429056784936132,48.768045692941485,-0.07173141059247565,0.20748877494746332,True,85,64,100,85,90,S,0,85.5,69.75,94.25,94.25,Persistence
4,IOT,Samsara Inc. Class A Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,38.380001068115234,22.475528192,278.93260666269305,0.2957383091084767,0.3326424041349072,0.43650629458504775,0.767366330272112,0.8607847006691663,0.02864121882618549,44.66485203308714,0.006081599179962972,0.15126050349278464,True,43,49,100,65,100,S,0,52.0,56.5,91.25,91.25,Persistence
5,FROG,JFrog Ltd. - Ordinary shares,Technology,Software - Application,United States,ソフトウェア,87.18000030517578,10.749408256,170.65528649738312,0.24120162058213998,0.22465031467392235,0.24941436937580347,0.7678756768953069,0.31998218609959084,0.009285980004130084,43.89642609325211,-0.020078384659672002,0.16197249516333198,True,50,24,100,65,100,S,0,57.25,37.75,91.25,91.25,Persistence
6,SAIL,"SailPoint, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,17.239999771118164,9.842515968,61.22846258711815,0.24350315861798422,0.23162590841257225,0.554483540169098,0.6447458316844251,1.4313506484846463,0.002379842688989269,43.20388358503861,0.0005397200977202493,0.27041894272505484,True,51,48,97,85,83,S,0,59.3,57.05,91.19999999999999,91.19999999999999,Persistence
7,FLYW,Flywire Corporation - Voting Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,17.8700008392334,2.174201344,25.04194697605133,0.2659404564517702,0.22091621309173542,0.3929814254859611,0.6142048874443241,-0.022817760851689965,0.001073953593396063,26.675976091011435,-0.0033240637064783853,0.08546571126139968,True,42,24,92,100,73,A,0,53.8,40.3,90.19999999999999,90.19999999999999,Persistence
8,DUOL,"Duolingo, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,143.67999267578125,6.694498816,168.93031458862305,0.38710656342577243,0.40841898743948984,0.43739157498748293,0.7223062310799363,0.36331622366883154,0.04707351035196584,47.70726881631991,0.04731880709790231,0.5862585388277689,True,34,39,97,85,75,A,0,45.75,49.5,89.6,89.6,Persistence
9,FRSH,Freshworks Inc. - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,11.890000343322754,3.102348032,57.64628866453171,0.1643333055717498,0.2078828768409475,0.19765702340767752,0.8496141553083002,0.5130356751424814,0.02651942457534479,36.40899155273116,0.010349957145272249,0.14583331335093339,True,39,71,90,85,90,S,0,51.0,75.0,88.75,88.75,Persistence
10,ALKT,"Alkami Technology, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,20.510000228881836,2.193380096,28.51207936818123,0.32886125164370716,0.26061148430508513,0.2964752533411661,0.578395948056866,2.185347235151741,0.43500148130312183,51.14236390453205,0.0804973313819093,0.2269129401415349,True,55,20,85,100,85,S,0,64.75,38.5,88.75,88.75,Persistence
