ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,13.819999694824219,9.148424192,787.9677361999512,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-1.523076923076923,0.5970796775342377,26.58225505045222,-0.12318548480393408,0.23856749392354443,False,0,0,14,85,41,C,0,16.85,16.85,37.150000000000006,37.150000000000006,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,124.81999969482422,10.555932672,1649.9612504659653,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,55.84259665158565,-0.03165094561295,0.4405199628864676,True,66,50,22,65,75,A,-10,56.75,44.75,33.35,56.75,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,79.44000244140625,6.550117376,102.17136194000244,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,30.660383512049805,-0.25520621894295137,0.4637751212824375,False,27,5,33,85,25,D,0,35.5,19.0,44.400000000000006,44.400000000000006,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,309.3500061035156,4514.709504,16399.91679882248,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,57.124556209900874,-0.002076699921394728,0.08957648989082047,True,38,12,29,10,100,S,0,40.0,20.5,38.45,40.0,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,187.3000030517578,112.152559616,1013.6029980150604,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,78.6271957585209,0.21941931951839097,0.0,True,20,2,55,25,10,D,0,19.75,6.25,38.5,38.5,Persistence
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,51.86000061035156,5.235538944,56.96354327041626,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,22.963674241786137,-0.02145403107965448,0.13825190516173289,True,43,14,41,85,73,A,0,52.3,30.55,58.4,58.4,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,127.06999969482422,3.924110592,50.55162262859344,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,46.69711786682648,-0.14003716729998353,0.33679542981761607,True,4,0,29,85,61,B,0,21.85,18.85,49.400000000000006,49.400000000000006,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,79.41000366210938,5.530843136,84.49780259674073,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,51.11951722081619,-0.12414696490980542,0.3741823308055941,True,9,2,69,85,61,B,-10,15.600000000000001,10.350000000000001,61.400000000000006,61.400000000000006,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,49.189998626708984,6.76282112,16.3495257935524,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,68.12528152092182,0.06675438494896567,0.012217456336790009,True,0,0,22,85,40,C,-20,0.0,0.0,21.35,21.35,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,275.29998779296875,109.431742464,1381.6563077362061,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,63.96595961773677,0.1828253139761395,0.2508028242671309,True,25,26,75,25,33,D,0,25.8,26.55,54.1,54.1,Persistence
