ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,14.829999923706055,9.817014272,1031.5616701430606,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-1.523076923076923,0.5970796775342377,48.924732009776704,-0.0569877096934468,0.18292009722328917,True,0,0,14,85,90,S,0,21.75,21.75,46.95,46.95,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,150.27999877929688,12.709065728,1823.273587989807,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,69.94373032648315,0.1219748081747466,0.326400741066906,True,66,50,22,65,33,D,-10,52.55,40.55,24.950000000000003,52.55,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,87.80000305175781,7.239429632,113.41389794204711,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,35.26848151621628,-0.23102122639561548,0.4073446054768647,False,27,5,33,85,33,D,0,36.3,19.8,46.00000000000001,46.00000000000001,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,305.92999267578125,4464.7972864,16096.59681398407,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,26.09353010535925,-0.009777251389431295,0.09964166062967784,True,38,12,29,10,73,A,0,37.3,17.8,33.050000000000004,37.3,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,184.05999755859375,110.212489216,912.3605597982788,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,82.52315565214028,0.24016360258935876,0.005779761767391871,True,20,2,55,25,10,D,0,19.75,6.25,38.5,38.5,Persistence
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,53.439998626708984,5.395047936,64.8098927345276,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,40.19137633155905,0.04138651648035942,0.11199736863223517,True,43,14,41,85,100,S,0,55.0,33.25,63.8,63.8,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,140.14999389648438,4.328040448,58.88752368545532,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,53.916863221759584,-0.07415729730914435,0.2685282388729903,True,4,0,29,85,73,A,0,23.05,20.05,51.800000000000004,51.800000000000004,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,80.41999816894531,5.601188352,79.6511829864502,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,46.22677873176375,-0.11605394026146443,0.36622272396743427,True,9,2,69,85,73,A,-10,16.8,11.55,63.80000000000001,63.80000000000001,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,49.939998626708984,6.865933824,18.22535279882431,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,76.85815360624787,0.10433460648609451,0.0,True,0,0,22,85,10,D,-20,0.0,0.0,15.350000000000001,15.350000000000001,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,264.0199890136719,104.947949568,1357.5855031085205,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,63.30935073826337,0.1452907821495442,0.28150004040385923,False,25,26,75,25,23,D,0,24.8,25.55,52.1,52.1,Persistence
ADEA,Adeia Inc.  - Common Stock,Technology,Software - Application,United States,ソフトウェア,29.844999313354492,3.289656832,35.1993175391674,0.179142820671021,-0.032830231385742356,-0.11424294824039204,,-0.2147304431963989,0.41156813749214616,61.387631611380016,0.025936284275870733,0.11089327656641997,True,41,28,17,85,80,S,0,51.5,41.75,46.6,51.5,Acceleration
ADP,"Automatic Data Processing, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,272.9599914550781,108.436840448,670.6231198063659,0.06743381855852613,0.07073521293991439,0.06608853998956263,0.46416432014726117,0.08728117103376055,0.08340757643610952,65.59138077632397,0.1175965080405909,0.09217390192292389,True,10,24,50,25,50,B,0,16.25,26.75,43.75,43.75,Persistence
ADSK,"Autodesk, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,251.66000366210938,53.13681408,546.9326859588623,0.17533844397325068,0.11533563762052028,0.0983016983016983,0.9097973910630031,0.5787375415282392,0.21929894922595652,73.621918441584,0.14982337789475625,0.2299030047379335,False,62,26,65,40,25,D,0,55.0,28.0,50.75,55.0,Acceleration
AEHR,Aehr Test Systems - Common Stock,Technology,Semiconductor Equipment & Materials,United States,半導体,134.05999755859375,4.373097472,364.07544926971434,-0.15206552706552706,-0.10948684647678879,0.019350071581410385,0.3530129397412052,0.566171723692705,0.04005772333336036,74.63856552479338,0.43481571458058266,0.0,True,13,12,14,85,10,D,-10,13.5,12.75,20.950000000000003,20.950000000000003,Persistence
AEIS,"Advanced Energy Industries, Inc. - Common Stock",Industrials,Electrical Equipment & Parts,United States,電力/エネルギー,330.260009765625,13.2270592,232.10012966308594,0.21376518218623483,-0.10496436767725571,-0.10275264952948432,0.37658438959306206,0.7013513513513514,0.2667138031267185,56.53971091186095,0.0275867429535882,0.15084932643631913,True,46,36,30,65,100,S,0,54.25,46.75,52.75,54.25,Acceleration
AEP,"American Electric Power Company, Inc. - Common Stock",Utilities,Utilities - Regulated Electric,United States,電力/エネルギー,125.5999984741211,68.37630976,489.4305380540466,0.10927437756706049,0.038931619428932675,-0.033478449044018435,0.6100749680014628,-0.6949327817993796,0.43253538354010135,26.036209652030934,-0.03445776889686174,0.0874883363037859,True,50,14,14,40,73,A,0,50.8,23.8,32.300000000000004,50.8,Acceleration
AEVA,"Aeva Technologies, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,23.280000686645508,1.62275008,44.45374331116676,0.9943739658025372,1.1022727272727273,0.02862595419847328,-0.036506443940483434,-0.06843420817711122,0.5698020600887029,66.27467622236833,0.08119157169145051,0.2051894858663452,True,32,58,22,100,65,A,-15,30.5,50.0,35.1,50.0,Transition
AFRM,"Affirm Holdings, Inc. - Class A Common Stock",Financial Services,Credit Services,United States,その他,78.3499984741211,26.239301632,251.08314736011505,0.38803847956886767,0.46285953582684974,0.1769024051132001,0.6751122375180343,1.0688896376726882,0.7040211551324083,65.00923142531741,0.03964584874262466,0.15003256438781062,True,48,85,87,65,80,S,-30,23.75,51.5,50.099999999999994,51.5,Transition
AGYS,"Agilysys, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,114.0,3.21545984,35.47509,0.1585057904971991,0.16069804265067547,0.19891954661348546,0.6261055018289322,0.30191995415034867,0.03954910202521972,68.69860100045861,0.12606383290430456,0.19217684279727176,True,28,33,87,85,50,B,0,38.75,42.5,79.1,79.1,Persistence
AIP,"Arteris, Inc.  - Common Stock",Technology,Semiconductors,United States,半導体,28.31999969482422,1.391987584,19.23296139274597,0.22269766474949762,0.07561584615957963,0.06526658462027075,0.9023080519701328,3.0,0.05187297337239527,44.31486835072338,-0.19217275700017628,0.417164033630572,True,72,44,65,100,53,B,-5,69.3,48.3,66.35,69.3,Acceleration
AKAM,"Akamai Technologies, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,124.98999786376953,17.963139072,466.9457583693314,0.05437180294089349,0.04702302251883565,0.053990788170502346,0.589486416320614,-0.1614562347704292,0.4943871512380655,58.953829950286796,0.005662714758889888,0.2243390943453185,True,26,0,37,65,100,S,0,39.25,19.75,56.6,56.6,Persistence
ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,321.6099853515625,55.794540544,1468.1833521783446,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,58.2180514437172,-0.09415155277853601,0.3341683726002914,True,62,87,83,40,73,A,0,59.8,78.55,70.25,78.55,Transition
ALGM,"Allegro MicroSystems, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,44.38999938964844,8.274386944,99.69483377922059,0.22770846034377645,-0.30910158219193096,0.07776281693786184,0.4628377163811544,3.0,0.2160128515190566,40.80854143224895,-0.11666790609972184,0.36239589717873505,True,53,42,38,85,73,A,0,59.8,51.55,56.75000000000001,59.8,Acceleration
ALGT,Allegiant Travel Company - Common Stock,Industrials,Airlines,United States,その他,85.75,2.34421248,42.39780125,0.037407630137678706,0.001088508229751735,0.09037508867948053,0.15371527200978755,0.9608375541747167,0.4429898695800186,35.37365589548865,-0.13693322191522395,0.28037934403599823,False,27,30,34,100,41,C,0,39.35,41.6,51.900000000000006,51.900000000000006,Persistence
