ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,12.960000038146973,8.579130368,889.3061306176186,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-1.523076923076923,0.5970796775342377,35.833324723772165,-0.10091157730472089,0.28595039611375866,False,0,0,14,85,53,B,0,18.05,18.05,39.550000000000004,39.550000000000004,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,105.16999816894531,8.929594368,743.4766905057526,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,48.944638589021054,-0.06638876858436771,0.5285970627891972,True,66,50,22,85,65,A,-10,58.75,46.75,36.35,58.75,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,76.76000213623047,6.32914176,85.88062559005738,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,52.41938770740827,-0.13360916329048703,0.4811999651833064,False,27,5,33,85,43,C,0,37.3,20.8,48.00000000000001,48.00000000000001,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,336.1300048828125,4905.541566464,14613.420027282715,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,65.37525259967764,0.05032327119354432,0.010762395795705065,True,38,12,29,10,40,C,0,34.0,14.5,26.450000000000003,34.0,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,166.22000122070312,99.530153984,755.1050526454162,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,17.031273570919538,-0.004719521868946555,0.1274540618335794,True,20,2,55,40,73,A,0,28.3,14.8,54.85,54.85,Persistence
ABTC,American Bitcoin Corp. - Class A Common Stock,Financial Services,Capital Markets,United States,その他,10.100000381469727,1.230379136,20.7617627841568,1.5883668591078743,0.1008910296856004,-0.010958737309934399,0.503137758959625,,0.15113773473500455,65.23388258822858,0.4160533326287086,0.9069981535600434,False,73,40,26,100,15,D,-35,36.25,11.5,7.299999999999997,36.25,Acceleration
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,50.27000045776367,5.075019776,39.02083110532761,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,30.133944251841243,-0.07370553920963678,0.16467264534991702,True,43,14,41,85,80,S,0,53.0,31.25,59.8,59.8,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,109.31999969482422,3.37596416,37.03761589660645,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,41.4640774368225,-0.13856550590067185,0.42943634544686826,False,4,0,29,85,43,C,0,20.05,17.05,45.800000000000004,45.800000000000004,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,68.51000213623047,4.771666944,57.94747255687714,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,40.15985136533833,-0.13426201737834403,0.4600835174894055,True,9,2,69,85,53,B,-10,14.8,9.55,59.80000000000001,59.80000000000001,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,48.45000076293945,6.661083648,21.5362675891304,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,43.89763676053492,0.007076421319367181,0.032354682279980645,True,0,0,22,85,87,S,-20,1.4500000000000028,1.4500000000000028,30.75,30.75,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,248.9199981689453,98.945695744,1366.2447047499084,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,27.56478675870369,-0.027879536621475378,0.3197048310436253,False,25,26,75,40,46,C,0,29.35,30.1,60.45,60.45,Persistence
ADEA,Adeia Inc.  - Common Stock,Technology,Software - Application,United States,ソフトウェア,24.80500030517578,2.73715328,21.929552579299163,0.179142820671021,-0.032830231385742356,-0.11424294824039204,,-0.2147304431963989,0.41156813749214616,44.284824858592835,-0.07302932413455028,0.25962869635879776,True,41,28,17,100,73,A,0,53.05,43.3,48.95,53.05,Acceleration
ADI,"Analog Devices, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,375.7200012207031,182.060941312,1361.5773482237244,0.1689321605654812,-0.23390946142220995,0.024270612678441477,0.614669518890112,0.370454692501696,0.1805401203416052,60.55525306947217,0.008478308070272177,0.15402549647502406,True,46,33,42,25,80,S,0,46.25,36.5,45.35,46.25,Acceleration
ADP,"Automatic Data Processing, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,271.2200012207031,107.74560768,606.1129660279846,0.06743381855852613,0.07073521293991439,0.06608853998956263,0.46416432014726117,0.08728117103376055,0.08340757643610952,34.08303007538029,0.01616410647328056,0.050522630774143526,True,10,24,50,25,77,A,0,18.95,29.45,49.15,49.15,Persistence
