rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,AVPT,"AvePoint, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,10.890000343322754,2.308867328,29.47688957930088,0.26934901144389106,0.21578957049572337,0.16994994383207296,0.7406393847870187,-0.05539999291106937,0.012606740405559688,53.08643477312143,0.049042015787310246,0.4360434673998946,False,57,47,92,100,65,A,0,64.25,56.75,88.6,88.6,Persistence
2,APPF,"AppFolio, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,155.63999938964844,5.503201792,63.02797415283203,0.1972042377128237,0.2800522205836134,0.31482804000144105,0.6367974237028592,0.3013543456758743,0.05538726818555896,40.510582352963795,-0.034058686260993225,0.5155175116275535,False,22,14,97,85,65,A,0,35.75,29.75,87.6,87.6,Persistence
3,BRZE,"Braze, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,21.020000457763672,2.367517696,60.24510801198959,0.24396622908275897,0.25775752437473504,0.3274211790921317,0.6714563617102557,1.9581295843520783,0.07421187925193737,34.170862619808304,-0.06163225784679191,0.4191765334235059,False,33,17,97,100,45,C,0,44.25,32.25,87.35,87.35,Persistence
4,FRSH,Freshworks Inc. - Class A Common Stock,Technology,Software - Application,United States,ソフトウェア,9.850000381469727,2.722876672,196.26115910078047,0.1643333055717498,0.2078828768409475,0.19765702340767752,0.8496141553083002,0.5130356751424814,0.02651942457534479,57.75194643752862,0.09084470476011226,0.3587239191644273,False,39,71,90,100,58,B,0,50.05,74.05,86.1,86.1,Persistence
5,GTLB,GitLab Inc. - Class A Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,29.06999969482422,4.909922816,225.3509283342743,0.2581169023600953,0.30926219076884875,0.3666198484220052,0.8735971876753515,3.0,0.00010854756966635264,40.93721820862011,0.1185157138548345,0.4304467246594314,False,46,44,100,85,35,C,0,50.75,49.25,83.25,83.25,Persistence
6,FSLR,"First Solar, Inc. - Common Stock",Technology,Solar,United States,その他,239.07000732421875,25.688875008,614.8629564871216,0.24085054545705253,0.2674882375168821,0.2669713005556024,0.4062437732020073,3.0,0.049194486127865804,32.377338572201865,-0.010936892046124094,0.24879809167566772,True,25,42,89,65,90,S,0,37.5,50.25,83.2,83.2,Persistence
7,MDB,"MongoDB, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,314.010009765625,25.256429568,766.2707765808105,0.22794268264784995,0.19217462036790015,0.3107153982741971,0.7174856532417241,3.0,0.008741774075461417,36.37915307676813,0.013647685575840448,0.2873127430419265,False,57,42,97,65,63,B,0,58.8,47.55,82.19999999999999,82.19999999999999,Persistence
8,PCTY,Paylocity Holding Corporation - Common Stock,Technology,Software - Application,United States,ソフトウェア,106.3499984741211,5.69441024,86.77787650493622,0.13740031300913003,0.19403830076332498,0.3775835599794054,0.6876777575019386,0.12040887040887041,0.049640408727515295,38.845295720161054,-0.011286317592620294,0.4413217160478518,False,19,26,89,85,55,B,0,32.5,37.75,81.2,81.2,Persistence
9,DUOL,"Duolingo, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,121.48999786376953,5.66059776,200.48522427474975,0.38710656342577243,0.40841898743948984,0.43739157498748293,0.7223062310799363,0.36331622366883154,0.04707351035196584,62.73247394927428,0.08237795756545846,0.7045907820383361,False,34,39,97,85,30,D,0,41.25,45.0,80.6,80.6,Persistence
10,INTA,"Intapp, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,25.010000228881836,1.927310464,29.186795317106245,0.17094789360847157,0.2270052127122919,0.2896376313535805,0.7398476553201618,0.9611826778127998,0.01802136304312087,53.66666737309239,0.10306441923370123,0.5154978545837667,False,29,32,97,100,35,C,-5,35.25,37.5,80.35,80.35,Persistence
