rank,ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
1,BRZE,"Braze, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,21.6200008392334,2.435096832,72.16347121620225,0.24396622908275897,0.25775752437473504,0.3274211790921317,0.6714563617102557,1.9581295843520783,0.07421187925193737,46.38554569875083,-0.04871273610072401,0.4025973567382956,False,33,17,97,100,65,A,0,46.25,34.25,91.35,91.35,Persistence
2,S,"SentinelOne, Inc. Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,15.100000381469727,5.15638016,150.76761556382647,0.21889901042167553,0.3224755857645608,0.4713048256782076,0.741153805436652,3.0,0.0061527368420189145,30.789836259125664,-0.016799038272048192,0.2366026361331468,False,39,31,97,85,80,S,0,50.0,44.0,90.6,90.6,Persistence
3,YOU,"Clear Secure, Inc. Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,53.580101013183594,7.161585152,66.91818937213783,0.1691019198222425,0.2557274613374969,0.4026778896930737,0.6442368216843422,0.21091229927651314,0.0861774508359726,27.966928562640376,-0.027436141837445947,0.14079377022505246,True,25,21,97,85,73,A,0,38.8,35.8,89.19999999999999,89.19999999999999,Persistence
4,AVPT,"AvePoint, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,10.34000015258789,2.192257792,18.672494962550928,0.26934901144389106,0.21578957049572337,0.16994994383207296,0.7406393847870187,-0.05539999291106937,0.012606740405559688,49.86072112613199,0.017967028731415275,0.4645261295410777,False,57,47,92,100,65,A,0,64.25,56.75,88.6,88.6,Persistence
5,INVX,"Innovex International, Inc. Common Stock",Energy,Oil & Gas Equipment & Services,United States,電力/エネルギー,29.290000915527344,2.013971072,13.082784575432967,0.4803973347578628,0.18948084652922656,0.18910976071782512,0.3100226833399608,0.9510301208591646,0.06251404431261516,43.11624887925588,0.07083059502573359,0.05668271706211544,True,57,20,89,100,72,A,0,64.95,37.2,88.35000000000001,88.35000000000001,Persistence
6,APPF,"AppFolio, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,166.5,5.887195648,61.685652600000004,0.1972042377128237,0.2800522205836134,0.31482804000144105,0.6367974237028592,0.3013543456758743,0.05538726818555896,52.70012010425462,0.032705435464431755,0.48171206225680935,False,22,14,97,85,65,A,0,35.75,29.75,87.6,87.6,Persistence
7,TTD,"The Trade Desk, Inc. - Class A Common Stock",Communication Services,Advertising Agencies,United States,その他,20.354999542236328,9.569055744,397.31731699972914,0.18465611733489964,0.25625912071198076,0.23344287439115982,0.7862547319254604,0.23808575033918727,0.07091084017798811,46.843849429714524,-0.0758019673345313,0.7732286201225446,False,28,26,100,85,55,B,0,39.25,37.75,87.25,87.25,Persistence
8,UTI,Universal Technical Institute Inc Common Stock,Consumer Defensive,Education & Training Services,United States,その他,39.59000015258789,2.179879936,66.97091339961949,0.1404815425959516,0.20625181097384296,0.45047460986472126,0.4967891950369548,-0.10138480770167378,0.33759936281908975,56.271855617333316,0.04203953822307283,0.11826283280258917,True,13,14,76,100,100,S,0,34.75,35.5,86.80000000000001,86.80000000000001,Persistence
9,INTA,"Intapp, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,23.331600189208984,1.797970304,28.53425655298023,0.17094789360847157,0.2270052127122919,0.2896376313535805,0.7398476553201618,0.9611826778127998,0.01802136304312087,59.495216355266216,0.02559946306298372,0.5935969299560848,False,29,32,97,100,65,A,-5,38.25,40.5,86.35,86.35,Persistence
10,AROC,"Archrock, Inc. Common Stock",Energy,Oil & Gas Equipment & Services,United States,電力/エネルギー,35.3489990234375,6.195322368,59.17640893337403,0.28699860313357656,0.16888594488542788,0.17120917537087496,0.4857183897630449,0.6956306070097366,0.5566667678322784,39.23936968441925,-0.024544758735609802,0.10715246136216722,True,50,43,85,85,90,S,0,59.25,54.0,86.0,86.0,Persistence
