ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AKAM,"Akamai Technologies, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,110.54000091552734,15.917760512,397.406778891449,0.05437180294089349,0.04702302251883565,0.053990788170502346,0.589486416320614,-0.1614562347704292,0.4943871512380655,36.89361164077575,-0.12173510593521596,0.31401265151904684,True,26,0,37,65,51,B,0,34.35,14.850000000000001,46.800000000000004,46.800000000000004,Persistence
ALAB,"Astera Labs, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,334.1700134277344,57.973518336,1667.2677645947265,1.151265487395594,2.422370761870218,0.44974459134615385,0.756882202867951,1.7507492848844588,0.0027065790238167205,54.57881745760862,-0.06608759862883488,0.3081652498272164,True,62,87,83,40,73,A,0,59.8,78.55,70.25,78.55,Transition
ALGM,"Allegro MicroSystems, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,43.77000045776367,8.158817792,101.60177011259078,0.22770846034377645,-0.30910158219193096,0.07776281693786184,0.4628377163811544,3.0,0.2160128515190566,42.91962667268453,-0.1393938107132927,0.3713013684143736,True,53,42,38,85,61,B,0,58.6,50.35,54.35000000000001,58.6,Acceleration
ALGT,Allegiant Travel Company - Common Stock,Industrials,Airlines,United States,その他,95.61000061035156,2.569757696,44.55139198440552,0.037407630137678706,0.001088508229751735,0.09037508867948053,0.15371527200978755,0.9608375541747167,0.4429898695800186,42.08111991158592,-0.04643267284967587,0.19763345357504608,True,27,30,34,100,100,S,0,45.25,47.5,63.7,63.7,Persistence
ALKT,"Alkami Technology, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,19.729999542236328,2.109965312,26.976039174118043,0.32886125164370716,0.26061148430508513,0.2964752533411661,0.578395948056866,2.185347235151741,0.43500148130312183,63.59374902211124,0.14889649108684602,0.25631364373963694,True,55,20,85,100,33,D,0,59.55,33.3,78.35,78.35,Persistence
ALNT,Allient Inc. - Common Stock,Technology,Electronic Components,United States,半導体,112.80999755859375,1.917376512,31.756578362731933,0.04624807535549316,-0.08410497827642344,0.1503932499383683,0.3277118298652065,0.5446264805546056,0.350815017443018,75.5161655795695,0.24522867666218212,0.0,True,34,24,30,100,10,D,-5,36.5,29.0,38.5,38.5,Persistence
ALRM,"Alarm.com Holdings, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,57.529998779296875,2.845467392,24.217828286132814,0.07592886775970471,0.06594781338396383,0.04643354352632872,0.6614918902240634,-0.2974234754614246,0.4987576003081544,67.40121855880304,0.16397167925338632,0.027552418396203513,True,42,12,41,100,25,D,0,49.0,26.5,52.55,52.55,Persistence
AMAL,Amalgamated Financial Corp. - Common Stock,Financial Services,Banks - Regional,United States,その他,49.79999923706055,1.489027328,8.197826874408722,0.044177125595621786,0.10766323084192289,0.07206108588795918,,0.09905143511325537,0.009228468260292524,69.49406196905755,0.08545776193081973,0.01013719185667172,True,2,12,42,100,40,C,-25,0.0,3.0,31.1,31.1,Persistence
AMAT,"Applied Materials, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,539.1400146484375,428.055298048,3983.8160919403076,0.04386223138062997,0.02485198174755817,0.028388598022105877,0.4867456288776086,-0.23894750901562709,0.19422022645251935,52.06337551333495,-0.02525468492799703,0.25430150117781813,True,26,0,45,10,83,S,0,29.3,9.8,43.85000000000001,43.85000000000001,Persistence
AMBA,"Ambarella, Inc. - Ordinary Shares",Technology,Semiconductor Equipment & Materials,United States,半導体,86.77999877929688,3.806881024,181.2556478503418,0.3715338844715918,0.2578265054708267,-0.32917661415970095,0.5919242798859489,1.4730334683436368,0.016823190583521164,77.12299694117556,0.19681362288734422,0.09140407456468877,True,74,68,46,85,35,C,0,71.75,67.25,53.55,71.75,Acceleration
AMD,"Advanced Micro Devices, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,483.3599853515625,789.0731008,14513.437007363891,0.34337793290672874,0.13690476190476192,-0.03902377017922969,0.4951644100580271,1.8004158004158004,0.05000909965421314,46.92585970665779,-0.059763849857459465,0.16792617152864436,True,67,32,46,10,90,S,0,60.75,34.5,45.8,60.75,Acceleration
AMKR,"Amkor Technology, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,55.27000045776367,13.731969024,344.18674275066377,0.061777148996817195,-0.028505481645962328,-0.08298849975005587,0.13992272786699902,-0.44651550980664906,,41.937623243581214,-0.20632338543592668,0.40919295932908956,True,30,12,15,65,53,B,0,37.55,24.05,35.1,37.55,Acceleration
AMPL,"Amplitude, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,11.260000228881836,1.4932928,23.147351370515825,0.14682963992622097,0.08320423911627166,0.16053043891005472,0.7398532693887778,1.0018758526603002,0.02274391229521446,62.882882975765675,0.35229267090606764,0.08455284111592298,True,53,46,62,100,50,B,-5,54.75,49.5,64.1,64.1,Persistence
AMSC,American Superconductor Corporation - Common Stock,Industrials,Specialty Industrial Machinery,United States,その他,32.77000045776367,1.587206784,26.54845202085495,0.34259799477600555,0.5299336029497593,0.3741602506038647,0.3054570373217897,-0.29416312330885197,0.005409199154542172,50.73780390380729,-0.136299647301419,0.5085482857260871,False,21,20,84,100,43,C,-5,30.049999999999997,29.299999999999997,74.8,74.8,Persistence
AMZN,"Amazon.com, Inc. - Common Stock",Consumer Cyclical,Internet Retail,United States,その他,274.4800109863281,2960.627335168,13740.639527582398,0.12377754683294695,0.10990892246666145,0.11829574129883673,0.5028566486824266,-0.7659529168440903,0.18701607007953136,62.93167642209791,0.10897877979594413,0.03358910779650979,True,31,14,63,10,37,C,0,28.45,15.7,44.550000000000004,44.550000000000004,Persistence
ANDE,"The Andersons, Inc. - Common Stock",Consumer Defensive,Food Distribution,United States,その他,65.38999938964844,2.221662464,21.302754001159666,-0.02208473816856033,-0.2367822020605674,-0.1486415539188049,0.06482474951239575,-1.3078395559431546,0.25434924068743214,30.1530449749107,-0.09161045419464568,0.19141836071704418,True,18,0,6,100,80,S,-20,16.5,3.0,24.299999999999997,24.299999999999997,Persistence
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,Technology,Semiconductors,United States,半導体,36.08000183105469,1.0798592,21.541745493240356,0.0591655839117324,-0.04924919104149881,-0.1109006214375373,0.23127375524662364,0.33977851995078223,0.04921961939586369,60.484961579815646,-0.08343575416130504,0.323330794494416,True,35,12,10,100,53,B,-5,41.55,24.3,36.1,41.55,Acceleration
APA,APA Corporation - Common Stock,Energy,Oil & Gas E&P,United States,電力/エネルギー,37.630001068115234,13.183727616,209.15620083683015,-0.08390674745814933,0.17610822563111486,-0.2524604966139955,0.40560538116591927,1.5091678420310297,0.2584313946286808,62.17931831325538,0.07226933640389514,0.1406059479307765,True,16,24,30,65,65,A,0,28.25,34.25,45.75,45.75,Persistence
APLD,Applied Digital Corporation - Common Stock,Technology,Information Technology Services,United States,その他,29.219999313354492,8.411959296,609.1049112865448,0.05544657365793673,1.4663850375505487,3.0,0.29642215641535996,-5.225871968128735,0.37585196434396206,53.17717728344385,-0.18437758563309287,0.4114803944542832,False,0,0,26,85,43,C,-10,7.050000000000001,7.050000000000001,34.15,34.15,Persistence
APP,Applovin Corporation - Class A Common Stock,Communication Services,Advertising Agencies,United States,その他,346.79998779296875,116.503822336,2519.207131326294,0.6999436734698942,0.7505291128821205,-0.3462108341397302,0.8786399662671873,0.901546112822155,0.4882825661433603,32.08528507037637,-0.2752418015580215,0.5272628144296566,False,52,56,45,25,25,D,0,45.25,48.25,36.0,48.25,Transition
APPF,"AppFolio, Inc. - Class A Common Stock",Technology,Software - Application,United States,ソフトウェア,198.74000549316406,7.038773248,86.80069109916687,0.1972042377128237,0.2800522205836134,0.31482804000144105,0.6367974237028592,0.3013543456758743,0.05538726818555896,61.111748667875474,0.17143549105665584,0.3062207239354403,True,22,14,97,85,33,D,0,32.55,26.55,81.19999999999999,81.19999999999999,Persistence
APPN,Appian Corporation - Class A Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,34.63999938964844,2.481179904,32.156657833404545,0.17813789459695117,0.13139688611071892,0.16532796570874225,0.7254246241421196,3.0,0.43347145987460134,70.23976903059801,0.3995280861033117,0.24101665528275398,True,53,63,71,100,35,C,0,58.25,65.75,71.05000000000001,71.05000000000001,Persistence
APPS,"Digital Turbine, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,14.34000015258789,1.735373056,57.36530641040802,0.15238345708309378,-0.09913275369984682,-0.18236124459394523,0.4858761859775569,1.717189203051869,0.43829293272532416,81.57894736842105,0.45129949987171714,0.0,True,65,67,30,100,10,D,-5,59.75,61.25,38.5,61.25,Transition
ARCB,ArcBest Corporation - Common Stock,Industrials,Trucking,United States,その他,137.75999450683594,3.079122432,53.939925849151614,-0.04040685146442263,-0.056110039135455834,-0.11961901830341093,0.06863968950849318,1.1983815381930811,0.1894199037617087,30.22892917406149,-0.07718205509726152,0.20400457623535168,True,42,12,30,85,80,S,0,52.25,29.75,53.75,53.75,Persistence
ARHS,"Arhaus, Inc. - Class A Common Stock",Consumer Cyclical,Specialty Retail,United States,その他,9.600000381469727,1.35878464,14.107008560562134,0.08505578208600849,-0.012888831594838565,0.04782704926570149,0.3889207103714993,0.48413397418153453,0.4162600215379718,74.53704025642358,0.2646555611361815,0.21302815525024196,True,27,12,26,100,35,C,-5,33.75,22.5,41.3,41.3,Persistence
ASO,"Academy Sports and Outdoors, Inc. - Common Stock",Consumer Cyclical,Specialty Retail,United States,その他,48.130001068115234,2.984944384,54.49639695940018,0.020218254135452394,-0.03666672024426188,-0.036869321116428225,0.34783892197031296,-0.32451590067191094,0.3586200662644712,51.145607866455656,-0.017138211480305577,0.20881230834833103,False,34,0,25,100,90,S,0,49.5,24.0,56.75,56.75,Persistence
ASST,"Strive, Inc. - Class A Common Stock",Financial Services,Asset Management,United States,その他,12.479999542236328,1.04956768,33.347120376834866,0.48995464414780515,,,-2.836164383561644,-0.24325916199881384,0.0047107616491421506,50.951083224187684,-0.06216186977246944,0.9299663313357905,False,24,38,10,100,55,B,-35,3.5,14.0,6.5,14.0,Transition
ASTE,"Astec Industries, Inc. - Common Stock",Industrials,Farm & Heavy Construction Machinery,United States,その他,44.25,1.017423872,11.81098875,0.08068347253084054,-0.024734718278284263,0.04998038446449588,0.2653148043108338,3.0,0.2544616734932709,25.12900680897701,-0.181046927075334,0.3176682348705967,False,30,24,26,100,24,D,-25,14.899999999999999,10.399999999999999,19.099999999999994,19.099999999999994,Persistence
ATEX,Anterix Inc. - Common Stock,Communication Services,Telecom Services,United States,その他,99.26000213623047,1.935418368,32.100188390846256,0.07793069142762395,0.43903602958721066,1.183949973944763,,0.542796922752661,0.009498935964403172,47.3451334223327,0.11441318600122026,0.08266715533899668,True,19,77,30,100,70,A,-5,31.25,74.75,50.5,74.75,Transition
ATLC,Atlanticus Holdings Corporation - Common Stock,Financial Services,Credit Services,United States,その他,100.01000213623047,1.517155584,17.54475467475891,0.3446726786907148,0.16799369579888973,-0.12382889272469366,,0.353544361185246,0.8582619012137863,53.12127985049663,0.025341890398240884,0.10537613993042434,True,49,32,28,100,100,S,-45,16.75,4.0,15.400000000000006,16.75,Acceleration
ATRO,Astronics Corporation - Common Stock,Industrials,Aerospace & Defense,United States,防衛/宇宙,77.75,3.836838656,37.1023,0.08385695212376765,0.1541193779508594,0.2884908037854229,0.2994427741588256,0.9478724365344656,0.535398017201611,70.83333585628156,0.0641142013158842,0.10786002709463645,True,15,54,49,85,50,B,0,29.0,58.25,58.2,58.25,Transition
AUR,"Aurora Innovation, Inc.  - Class A Common Stock",Consumer Cyclical,Auto Parts,United States,その他,7.059999942779541,13.846093824,176.8374665667534,,,-1.0,-4.666666666666667,0.05116279069767442,0.03585147247119078,62.66318131525618,0.09359024957164018,0.1595237781671696,True,2,12,10,65,65,A,-10,7.75,15.25,24.75,24.75,Persistence
AVAV,"AeroVironment, Inc. - Common Stock",Industrials,Aerospace & Defense,United States,防衛/宇宙,186.72999572753906,9.450037248,248.0250504750824,1.4089446240496597,0.14497572273691262,0.3259431379223586,0.2532530370362876,-5.8211651611833926,0.14602530602220634,73.73855652718927,0.13566834663841074,0.5443720522031327,False,43,10,40,85,0,D,-10,35.0,10.25,33.25,35.0,Acceleration
AVGO,Broadcom Inc. - Common Stock,Technology,Semiconductors,United States,半導体,427.760009765625,2035.102646272,8152.5817801208495,0.23874432853763525,0.4398503587481504,0.07878806131976027,0.6776652527118193,0.38631915112805193,0.3807074556379024,73.57863850003642,0.08339765904843321,0.11033286827907901,True,36,43,75,10,50,B,0,33.5,38.75,53.75,53.75,Persistence
AVO,"Mission Produce, Inc. - Common Stock",Consumer Defensive,Food Distribution,United States,その他,13.199999809265137,1.16582144,11.414171835069656,0.1267514375961772,0.29437047908585806,-0.08796252031742996,0.11551178838412882,-0.39215686274509803,0.20437436419125127,52.1505359804466,0.08491960137046918,0.13950458422659998,True,5,14,33,100,85,S,-25,2.25,9.0,35.150000000000006,35.150000000000006,Persistence
AVPT,"AvePoint, Inc. - Class A Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,12.789999961853027,2.705921792,28.584946464743613,0.26934901144389106,0.21578957049572337,0.16994994383207296,0.7406393847870187,-0.05539999291106937,0.012606740405559688,44.642861603066834,0.08376971956444422,0.22998196918294286,True,57,47,92,100,85,S,0,66.25,58.75,92.6,92.6,Persistence
AVT,"Avnet, Inc. - Common Stock",Technology,Electronics & Computer Distribution,United States,その他,96.52999877929688,7.917784576,112.26680183029175,-0.065511914339481,-0.10475051683730277,0.09157170576850333,0.107426801810425,0.24492455329596596,0.23746308655827145,72.16018138974795,0.09323791087348555,0.007097330104325416,True,23,12,30,85,25,D,0,32.5,24.25,42.75,42.75,Persistence
AXON,"Axon Enterprise, Inc. - Common Stock",Industrials,Aerospace & Defense,United States,防衛/宇宙,571.010009765625,46.387376128,500.65586646240234,0.33469450081295504,0.3343546705674829,0.3146680728437939,,-0.7721552406934789,0.272796944936605,56.51120751988431,0.11712291975227157,0.3222433118508902,True,44,8,76,40,53,B,0,44.3,17.3,62.400000000000006,62.400000000000006,Persistence
AXTI,AXT Inc - Common Stock,Technology,Semiconductor Equipment & Materials,United States,半導体,88.58000183105469,5.795185664,1036.2646668208313,-0.11105967129960448,0.3109176067022891,-0.4628962995507306,0.12727849104453956,-0.05004753117485881,0.1494313557778541,72.8632232028379,0.22331848432044754,0.3710146937488589,True,0,0,10,85,18,D,-10,4.550000000000001,4.550000000000001,20.35,20.35,Persistence
BAND,Bandwidth Inc. - Class A Common Stock,Technology,Software - Infrastructure,United States,ソフトウェア,49.959999084472656,1.607752192,63.79392283096313,0.007121032162215242,0.2451602599826656,0.048791594550834684,0.3914093208298566,-0.03338290344084919,0.456149234249169,32.26656090072824,-0.16879764685784537,0.36308009268877595,True,4,0,41,100,51,B,-5,18.1,15.100000000000001,52.75,52.75,Persistence
BANF,BancFirst Corporation - Common Stock,Financial Services,Banks - Regional,United States,その他,113.01000213623047,3.796994048,16.08358350402832,0.09371936609290694,0.035393136830506475,0.09408345592192602,,0.05530666049129807,0.006618687795646212,35.35003580608533,-0.0019860403998331944,0.15750520087764242,True,20,24,42,85,90,S,-20,16.75,19.75,42.35,42.35,Persistence
BANR,Banner Corporation - Common Stock,Financial Services,Banks - Regional,United States,その他,70.66999816894531,2.401713408,30.518132009277345,0.08468628046100543,-0.021393420804902908,-0.012222884882997621,,-0.11268966504437446,0.01619775562524489,53.46821146045761,0.0500310487140291,0.017054362937362066,True,18,12,25,100,60,B,-20,14.5,10.0,30.75,30.75,Persistence
BATRA,"Atlanta Braves Holdings, Inc. - Series A Common Stock",Communication Services,Entertainment,United States,その他,53.459999084472656,3.430415616,3.6128267381286623,0.10523456879537924,0.03446564283785492,0.08853118028547594,0.3019036385380318,0.6238649793894671,0.518402037948998,27.896321607011615,-0.03141647382704092,0.07428573013900162,True,42,46,18,85,60,B,0,50.25,53.25,43.15,53.25,Transition
BATRK,"Atlanta Braves Holdings, Inc. - Series C Common Stock",Communication Services,Entertainment,United States,その他,50.060001373291016,3.212244992,24.806983380527495,0.10523456879537924,0.03446564283785492,0.08853118028547594,0.3019036385380318,0.6238649793894671,0.518402037948998,41.509446497897216,-0.015872618434097995,0.053149188866336454,True,42,46,18,85,87,S,0,52.95,55.95,48.55,55.95,Transition
BCPC,Balchem Corporation - Common Stock,Basic Materials,Specialty Chemicals,United States,その他,179.42999267578125,5.719873024,37.36270737487793,0.08753108996271301,0.03387215848419245,-0.021137402133796286,0.3573533906500534,0.18265248944225013,0.10715302339152155,77.01900784880284,0.08659971660366275,0.020899279416445805,True,36,24,34,85,25,D,0,42.25,33.25,44.95,44.95,Persistence
BELFA,Bel Fuse Inc. - Class A Common Stock,Technology,Electronic Components,United States,半導体,233.5500030517578,3.372333568,41.545042292861936,0.263023755029993,-0.1641432731126126,-0.02204107710861421,0.39146649295659963,0.144339182066849,0.23673652694610778,52.92584628306973,-0.033832025226898876,0.19785161017870284,True,36,36,34,85,100,S,0,49.75,49.75,59.95,59.95,Persistence
BELFB,Bel Fuse Inc. - Class B Common Stock,Technology,Electronic Components,United States,半導体,291.5899963378906,4.210399232,85.70850557357788,0.263023755029993,-0.1641432731126126,-0.02204107710861421,0.39146649295659963,0.144339182066849,0.23673652694610778,59.441230635067775,0.035901726261360865,0.12424015755356786,True,36,36,34,85,100,S,0,49.75,49.75,59.95,59.95,Persistence
BFC,Bank First Corporation - Common Stock,Financial Services,Banks - Regional,United States,その他,153.4199981689453,1.70008448,15.228469018249513,0.10013062765943688,0.12488542954826508,0.16185904208115348,,-0.12937122581965815,0.027066894950062082,69.978940950425,0.046439943689570135,0.01848889664632682,True,5,14,55,100,55,B,-25,0.0,6.0,41.25,41.25,Persistence
BFST,"Business First Bancshares, Inc. - Common Stock",Financial Services,Banks - Regional,United States,その他,31.65999984741211,1.030529344,7.633067663211823,0.18286927447035153,0.09274033836926385,0.08737804342093698,,0.5375373870035256,0.06436357084947301,65.90905431598765,0.050870637035099725,0.013092330413647293,True,44,26,50,100,40,C,-25,27.0,13.5,35.5,35.5,Persistence
BGC,"BGC Group, Inc. - Class A Common Stock",Financial Services,Capital Markets,United States,その他,10.350000381469727,4.89229568,25.36588443490982,0.30863842254695584,0.11445373915581933,0.1159243530529027,0.3889234615870773,0.34946875192667337,0.4516652240066782,32.5000208616207,-0.078492791294252,0.18181812698961725,True,44,32,63,85,80,S,-20,33.75,24.75,51.900000000000006,51.900000000000006,Persistence
BHRB,Burke & Herbert Financial Services Corp. - Common Stock,Financial Services,Banks - Regional,United States,その他,73.41999816894531,1.480526848,9.61912106010437,0.3146172525754912,1.3505703422053232,-0.07921710887079765,,0.184607051408312,0.06785953534480735,64.42638617410731,0.06069139729067331,0.016345139746508662,True,16,32,38,100,40,C,-25,6.0,18.0,28.900000000000006,28.900000000000006,Persistence
BJRI,"BJ's Restaurants, Inc. - Common Stock",Consumer Cyclical,Restaurants,United States,その他,69.55000305175781,1.4795904,37.99551441719055,0.030814070855270236,0.018056162894746514,0.03840018817283862,0.1545507695518488,0.6645775679635357,0.48328877202830256,51.47856398393411,0.18664547782933658,0.06342578708565254,True,27,24,34,100,57,B,-25,15.950000000000003,13.700000000000003,30.1,30.1,Persistence
BKNG,Booking Holdings Inc. - Common Stock,Consumer Cyclical,Travel Services,United States,その他,214.4199981689453,161.11099904,1382.9500226902007,0.1338725304351489,0.11111631172478352,0.25014628437682856,,0.15112743856093236,0.6592741935483871,76.73957004693614,0.19786136777895041,0.05506833730982232,True,28,14,57,25,22,D,-10,16.95,6.449999999999999,32.0,32.0,Persistence
