ticker,name,sector,industry,country,theme,price,market_cap_bil,dollar_volume_mil,revenue_growth_1y,revenue_growth_2y,revenue_growth_3y,gross_margin,fcf_growth,debt_ratio,rsi,gap50,dist_high,above200,acceleration_score,transition_score,persistence_score,upside_score,entry_score,entry_grade,risk_penalty,acceleration_final,transition_final,persistence_final,total_score,best_type
AAL,"American Airlines Group, Inc. - Common Stock",Industrials,Airlines,United States,その他,14.479999542236328,9.582014464,2037.1175771995545,0.007784398000405822,0.026956884140334925,0.07794408935900839,0.19166071788113412,-1.8662420382165605,0.5970796775342377,25.92045762903261,-0.0443884545493566,0.2022038652026776,True,0,0,14,85,73,A,0,20.05,20.05,43.550000000000004,43.550000000000004,Persistence
AAOI,"Applied Optoelectronics, Inc. - Common Stock",Technology,Communication Equipment,United States,通信/光通信,100.1500015258789,8.036313088,918.7906357486344,0.8275018547109658,0.14573665493507806,-0.023211769246649732,0.300435579254578,-2.1202507096387455,0.2123220785623015,39.15319209837448,-0.3476887320020362,0.5510981677005847,True,66,50,22,85,35,C,-10,55.75,43.75,30.35,55.75,Acceleration
AAON,"AAON, Inc. - Common Stock",Industrials,Building Products & Equipment,United States,その他,102.66999816894531,8.409875456,105.24650177299499,0.20109442086895685,0.027485241990281708,0.31473197207883097,0.26747827437666255,-1.4516879813806176,0.25178979075131486,38.806971486164436,-0.18388138700461915,0.3069712282966982,True,27,5,33,85,51,B,0,38.1,21.6,49.60000000000001,49.60000000000001,Persistence
AAPL,Apple Inc. - Common Stock,Technology,Consumer Electronics,United States,その他,333.0199890136719,4891.182891008,20435.062293247374,0.0642551178283274,0.020219940775141214,-0.028004605303199367,0.4690516410716045,-0.09227347505215656,0.2746262258483859,67.69819197013604,0.08747825616306269,0.0021573717318008278,True,38,12,29,10,40,C,0,34.0,14.5,26.450000000000003,34.0,Acceleration
ABNB,"Airbnb, Inc. - Class A Common Stock",Consumer Cyclical,Travel Services,United States,その他,141.10000610351562,83.743547392,485.62953500671387,0.10259412718429112,0.11949178178884744,0.18073580188117633,0.8295890858589985,,0.09307456772334294,39.553450529896026,0.012487142513794494,0.05257494767565999,True,20,2,55,40,77,A,0,28.7,15.2,55.65,55.65,Persistence
ACIW,"ACI Worldwide, Inc. - Common Stock",Technology,Software - Infrastructure,United States,ソフトウェア,56.310001373291016,5.724562944,65.04959513643264,0.10380433146332407,0.09755682823447125,0.02157534174320153,0.4899078408575608,-0.07720188589626295,0.273461652796686,51.59396394663649,0.17153369987809225,0.04022493385560509,True,43,14,41,85,57,B,0,50.7,28.95,55.199999999999996,55.199999999999996,Persistence
ACLS,"Axcelis Technologies, Inc. - Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,134.10000610351562,4.12141568,78.2138285598755,-0.17567850353435868,-0.09971572716884072,0.2289200628697019,0.4491375940351446,-0.16812425662911915,0.03109337709378404,45.771508264935186,-0.14546576547636414,0.3001043745736339,True,4,0,29,85,61,B,0,21.85,18.85,49.400000000000006,49.400000000000006,Persistence
ACMR,"ACM Research, Inc. - Class A Common Stock",Technology,Semiconductor Equipment & Materials,United States,半導体,84.31999969482422,5.827312128,118.61547317070007,0.15239516287823576,0.4023413056302143,0.43435468274216116,0.4438732998339082,-2.022224895491865,0.1037217310166302,40.151199420720424,-0.06537083401342131,0.33548742926621083,True,9,2,69,85,73,A,-10,16.8,11.55,63.80000000000001,63.80000000000001,Persistence
ACT,"Enact Holdings, Inc. - Common Stock",Financial Services,Insurance - Specialty,United States,その他,46.7599983215332,6.527730688,17.328553977985383,0.02833561052244432,0.04168205213550307,0.05371673244294087,,,0.10799806657492762,57.81021849031512,0.06969706409262554,0.0,True,0,0,22,85,60,B,-20,0.0,0.0,25.35,25.35,Persistence
ADBE,Adobe Inc. - Common Stock,Technology,Software - Application,United States,ソフトウェア,225.11000061035156,89.481224192,1286.7445211888123,0.10527784236224134,0.10799113813179453,0.10240826990798592,0.8926753334174765,0.25136542613997204,0.22538649308380798,54.509348502728535,-0.01262606923178968,0.39280895900104773,False,25,26,75,40,73,A,0,32.05,32.8,65.85,65.85,Persistence
ADEA,Adeia Inc.  - Common Stock,Technology,Software - Application,United States,ソフトウェア,25.950000762939453,2.862123008,40.09697973136578,0.179142820671021,-0.032830231385742356,-0.11424294824039204,,-0.2147304431963989,0.41156813749214616,34.991128121778914,-0.11630288432955593,0.22692844086908653,True,41,28,17,100,80,S,0,53.75,44.0,50.35,53.75,Acceleration
ADI,"Analog Devices, Inc. - Common Stock",Technology,Semiconductors,United States,半導体,371.8599853515625,181.128183808,1657.534276605835,0.1689321605654812,-0.23390946142220995,0.024270612678441477,0.614669518890112,0.370454692501696,0.1805401203416052,40.800173913446294,-0.07723731338185576,0.16525999779825146,True,46,33,42,25,90,S,0,47.25,37.5,47.35,47.35,Persistence
ADP,"Automatic Data Processing, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,250.08999633789062,99.969540096,651.0880478160095,0.07073521293991439,0.06608853998956263,0.09176096931198972,0.46027168071436564,0.2221634856157142,0.16986169951638863,59.49479787842117,0.08822760992450375,0.17334552828593164,True,31,24,50,40,85,S,0,37.75,32.5,54.5,54.5,Persistence
ADSK,"Autodesk, Inc. - Common Stock",Technology,Software - Application,United States,ソフトウェア,209.75,44.287717376,509.327535,0.17533844397325068,0.11533563762052028,0.0983016983016983,0.9097973910630031,0.5787375415282392,0.21929894922595652,51.923415564267856,-0.029450116804952475,0.3581505109842827,False,62,26,65,40,73,A,0,59.8,32.8,60.35,60.35,Persistence
